,index,machine_id,site_session_id,domain_id,ref_domain_name,pages_viewed,duration,event_date,event_time,tran_flg,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name
857,10707008,90441824,5768437501899,10093940193322575519,yahoo.com,2.0,0,01/25/2011,1:28:17,,,,,,,99,3,2,4,4,1,2,1,0,21229,bigdeal.com
858,10708488,90442391,5690482233282,10133794716842256287,healthylifestylereview.com,1.0,1,01/16/2011,19:51:54,,,,,,,99,3,3,11,5,1,1,1,0,24179,dlxm.net
859,10725051,90447494,5952875663299,4138040089195024334,,1.0,0,01/17/2011,4:10:03,,,,,,,99,4,5,2,1,1,5,1,0,90220,msicourse.com
860,10734883,90451910,5766788091850,10403549969693689745,news-6-insider.com,2.0,0,01/24/2011,13:40:57,,,,,,,99,3,3,10,1,1,2,1,0,75212,home-online-jobs.org
861,10734885,90451910,5766788222922,13583168867183700419,jmp75.com,4.0,3,01/24/2011,13:37:41,,,,,,,99,3,3,10,1,1,2,1,0,75212,bizzopheaven.com
862,10751793,90456430,5736051249079,8087271933502976839,,1.0,1,01/05/2011,4:00:02,,,,,,,99,3,2,9,6,1,2,1,0,33028,dermatalskincare.com
863,10756090,90458376,5757541224396,4138040089195024334,,1.0,0,01/26/2011,17:37:31,,,,,,,99,3,5,6,6,1,1,1,0,41040,msicourse.com
864,10757327,90458744,5601081036753,6212936584531552900,,2.0,12,01/31/2011,2:33:05,,,,,,,99,3,3,7,5,1,1,1,0,39208,homecashflowsolution.com
865,10765602,90460019,5817138417589,10133794716842256287,health8news.com,1.0,1,01/03/2011,18:21:32,,,,,,,99,1,2,11,6,1,2,1,0,6854,dlxm.net
866,10791531,90467470,5539294744528,13583168867183700419,,2.0,0,01/30/2011,15:59:13,,,,,,,99,4,2,8,2,0,1,1,0,84044,bizzopheaven.com
867,10820351,90474065,5813217791932,1549148620406576784,consumertipsonline.net,2.0,1,01/10/2011,10:33:01,,,,,,,99,1,2,3,5,1,1,1,0,2360,getleanspa.com
868,10831602,90476983,5678478069705,6212936584531552900,,1.0,1,01/23/2011,20:19:14,,,,,,,99,1,1,10,7,0,1,0,0,11050,homecashflowsolution.com
869,10836801,90477920,5724464746445,10093940193322575519,,2.0,0,01/27/2011,11:27:41,,,,,,,99,3,5,6,5,1,2,1,0,33168,bigdeal.com
870,10850874,90481020,5456916844468,16064930482377606987,health8news.com,2.0,0,01/02/2011,15:13:08,,,,,,,99,2,4,9,1,1,2,1,0,48212,dlxtrack.com
871,10850875,90481020,5456916975540,10133794716842256287,health8news.com,1.0,1,01/02/2011,15:06:00,,,,,,,99,2,4,9,1,1,2,1,0,48212,dlxm.net
872,10869190,90484558,5834196914101,10403549969693689745,,5.0,6,01/03/2011,20:10:34,,,,,,,99,3,2,11,2,0,1,1,1,33015,home-online-jobs.org
873,10889712,90606736,5635573354440,10093940193322575519,google.com,1.0,1,01/22/2011,6:02:47,,,,,,,99,4,3,11,1,1,1,1,0,43560,bigdeal.com
874,10904605,90609773,5778136502220,10093940193322575519,google.com,3.0,0,01/26/2011,5:43:16,,,,,,,99,2,2,7,6,1,1,1,0,60487,bigdeal.com
875,10910405,90611574,5555402313680,12143374545845515600,channel10newstv.com,2.0,6,01/30/2011,23:05:10,,,,,,,99,3,4,7,2,1,1,1,0,71201,sobelabsdirect.com
876,10910760,90611574,5720369598392,1549148620406576784,,1.0,1,01/06/2011,17:48:54,,,,,,,99,3,4,7,2,1,1,1,0,71201,getleanspa.com
877,10910763,90611574,5720369795000,1549148620406576784,,1.0,1,01/06/2011,17:10:33,,,,,,,99,3,4,7,2,1,1,1,0,71201,getleanspa.com
878,10910766,90611574,5720370057144,1549148620406576784,,1.0,1,01/06/2011,14:45:23,,,,,,,99,3,4,7,2,1,1,1,0,71201,getleanspa.com
879,10921742,90613625,5983288954819,8087271933502976839,,1.0,1,01/17/2011,20:17:07,,,,,,,99,2,4,7,5,0,1,1,0,67204,dermatalskincare.com
880,10930708,90615799,5699054735302,4138040089195024334,,1.0,0,01/20/2011,16:17:35,,,,,,,99,1,2,11,1,0,1,1,0,18847,msicourse.com
881,10949218,90653175,5986735361987,7405390425689258389,consumer-work-journal.com,1.0,1,01/17/2011,0:29:46,,,,,,,99,1,3,6,4,1,1,1,0,4747,trackingspot.info
882,10968384,90657702,5627181731793,4138040089195024334,,1.0,0,01/31/2011,15:20:41,,,,,,,99,2,2,11,5,0,3,1,0,60077,msicourse.com
883,10988494,90662795,5810840997829,6212936584531552900,,4.0,1,01/19/2011,17:19:51,,,,,,,99,3,6,10,2,1,2,1,0,30310,homecashflowsolution.com
884,10989216,90662889,5629552693201,10403549969693689745,news11today.net,2.0,0,01/31/2011,21:43:16,,,,,,,99,3,2,6,2,1,1,1,1,34481,home-online-jobs.org
885,11010822,90704820,5816028827595,10403549969693689745,nine-news.net,5.0,2,01/25/2011,7:06:49,,,,,,,99,4,2,11,5,1,2,1,0,94565,home-online-jobs.org
886,11015825,90705981,5796200058828,10093940193322575519,,1.0,1,01/26/2011,19:28:36,,,,,,,99,2,4,8,5,1,1,1,0,54902,bigdeal.com
887,11015826,90705981,5796200189900,11385444773187580308,,2.0,0,01/26/2011,19:27:32,,,,,,,99,2,4,8,5,1,1,1,0,54902,wikkit.org
888,11020265,90706817,5654710587336,4138040089195024334,,1.0,0,01/22/2011,2:01:22,,,,,,,99,3,1,5,5,0,1,1,0,32164,msicourse.com
889,11027831,90709698,5663345151930,10403549969693689745,the-work-journal.com,4.0,26,01/08/2011,15:51:01,,,,,,,99,3,1,9,5,0,1,1,0,75154,home-online-jobs.org
890,11027832,90709698,5663345283002,7405390425689258389,the-work-journal.com,1.0,1,01/08/2011,15:48:07,,,,,,,99,3,1,9,5,0,1,1,0,75154,trackingspot.info
891,11043156,90715593,5825243385803,6212936584531552900,new8reports.com,2.0,1,01/25/2011,19:07:09,,,,,,,99,4,6,9,3,1,1,1,0,98270,homecashflowsolution.com
892,11066515,90760084,5677526814650,8087271933502976839,,1.0,1,01/08/2011,20:51:19,,,,,,,99,3,5,6,4,1,2,1,0,34758,dermatalskincare.com
893,11082662,90768739,5871196049340,8087271933502976839,,2.0,17,01/10/2011,3:42:41,,,,,,,99,1,4,6,2,1,3,1,0,19119,dermatalskincare.com
894,11124915,90824137,5694762061768,10093940193322575519,,1.0,1,01/22/2011,16:31:40,,,,,,,99,3,5,6,5,1,1,1,0,98366,bigdeal.com
895,11142496,90829555,5929716879300,10403549969693689745,webdailyreports.com,3.0,2,01/18/2011,20:17:25,,,,,,,99,1,1,4,5,0,5,1,1,7008,home-online-jobs.org
896,11144464,90830494,5856780292042,6212936584531552900,new8reports.com,4.0,10,01/24/2011,20:02:14,,,,,,,99,3,3,7,3,1,2,1,0,32209,homecashflowsolution.com
897,11157944,90834796,5988440805310,14325437869847223981,,1.0,1,01/12/2011,21:47:42,,,,,,,99,2,4,5,5,1,2,1,0,45223,eprofits.com
898,11157965,90834796,5988442640318,14325437869847223981,,3.0,4,01/12/2011,19:00:56,,,,,,,99,2,4,5,5,1,2,1,0,45223,eprofits.com
899,11157967,90834796,5988442902462,13583168867183700419,,1.0,0,01/12/2011,19:00:46,,,,,,,99,2,4,5,5,1,2,1,0,45223,bizzopheaven.com
900,11170401,90837642,5871608467397,10093940193322575519,incredimail.com,2.0,0,01/19/2011,23:57:42,,,,,,,99,2,5,7,6,1,1,1,0,48025,bigdeal.com
901,11170414,90837642,5871609450437,10093940193322575519,,3.0,22,01/19/2011,23:21:57,,,,,,,99,2,5,7,6,1,1,1,0,48025,bigdeal.com
902,11170415,90837642,5871609515973,11385444773187580308,incredimail.com,1.0,0,01/19/2011,23:44:03,,,,,,,99,2,5,7,6,1,1,1,0,48025,wikkit.org
903,11170424,90837642,5871610105797,10093940193322575519,google.com,4.0,20,01/19/2011,22:25:53,,,,,,,99,2,5,7,6,1,1,1,0,48025,bigdeal.com
904,11170425,90837642,5871610171333,11385444773187580308,incredimail.com,2.0,0,01/19/2011,22:45:50,,,,,,,99,2,5,7,6,1,1,1,0,48025,wikkit.org
905,11179152,90840768,5842744315840,1549148620406576784,online6health.com,3.0,0,01/14/2011,22:33:51,,,,,,,99,4,4,11,7,1,1,1,0,92223,getleanspa.com
906,11196553,90843789,5995334406078,1549148620406576784,securedjump.com,2.0,1,01/12/2011,3:34:17,,,,,,,99,4,5,6,5,1,5,1,0,96819,getleanspa.com
907,11212371,90848017,5711431667656,6212936584531552900,,13.0,24,01/22/2011,16:47:50,,,,,,,99,4,5,9,1,1,1,1,1,85730,homecashflowsolution.com
908,11212382,90848017,5711433174984,6212936584531552900,,1.0,1,01/22/2011,7:09:28,,,,,,,99,4,5,9,1,1,1,1,1,85730,homecashflowsolution.com
909,11212384,90848017,5711433306056,6212936584531552900,,3.0,1,01/22/2011,6:25:13,,,,,,,99,4,5,9,1,1,1,1,1,85730,homecashflowsolution.com
910,11212454,90848017,5743476215751,6212936584531552900,,9.0,12,01/21/2011,6:12:40,,,,,,,99,4,5,9,1,1,1,1,1,85730,homecashflowsolution.com
911,11212479,90848017,5761981026249,6212936584531552900,,4.0,4,01/23/2011,22:00:08,,,,,,,99,4,5,9,1,1,1,1,1,85730,homecashflowsolution.com
912,11212493,90848017,5761982533577,6212936584531552900,,4.0,2,01/23/2011,10:33:43,,,,,,,99,4,5,9,1,1,1,1,1,85730,homecashflowsolution.com
913,11212523,90848017,5772185046982,6212936584531552900,,1.0,1,01/20/2011,8:41:10,,,,,,,99,4,5,9,1,1,1,1,1,85730,homecashflowsolution.com
914,11212525,90848017,5772185178054,6212936584531552900,,11.0,12,01/20/2011,7:46:18,,,,,,,99,4,5,9,1,1,1,1,1,85730,homecashflowsolution.com
915,11212825,90848017,5868906942410,6212936584531552900,,4.0,12,01/24/2011,0:10:01,,,,,,,99,4,5,9,1,1,1,1,1,85730,homecashflowsolution.com
916,11266128,90861106,5936272052149,10093940193322575519,,5.0,3,01/03/2011,0:27:10,,,,,,,99,2,3,9,3,1,1,1,0,45153,bigdeal.com
917,11272274,90862753,5811954651064,4138040089195024334,,1.0,1,01/06/2011,19:05:11,,,,,,,99,3,6,11,1,1,1,1,0,75235,msicourse.com
918,11325145,90992170,5583241088975,4138040089195024334,,1.0,0,01/29/2011,18:44:06,,,,,,,99,1,2,8,3,1,1,1,0,28557,msicourse.com
919,11338147,90995303,5813770129339,10093940193322575519,search-results.com,26.0,15,01/09/2011,16:05:29,,,,,,,99,2,5,3,5,1,1,1,0,60517,bigdeal.com
920,11340029,90995615,5926965219254,1354232705423967177,,8.0,29,01/04/2011,17:28:32,,,,,,,99,3,3,4,5,1,2,1,0,22443,theinstantwealthbuilder.com
921,11364489,90999882,5785766662089,6212936584531552900,,1.0,1,01/23/2011,19:59:17,,,,,,,99,3,6,9,3,1,1,1,0,34613,homecashflowsolution.com
922,11364495,90999882,5785767120841,6212936584531552900,,5.0,33,01/23/2011,18:06:24,,,,,,,99,3,6,9,3,1,1,1,0,34613,homecashflowsolution.com
923,11364500,90999882,5785767448521,6212936584531552900,,3.0,2,01/23/2011,16:50:09,,,,,,,99,3,6,9,3,1,1,1,0,34613,homecashflowsolution.com
924,11364989,91000194,5691594248121,10093940193322575519,tigerdirect.com,3.0,0,01/07/2011,23:18:39,,,,,,,99,4,1,9,7,0,1,1,0,80918,bigdeal.com
925,11365170,91000194,5786540576705,10093940193322575519,gifts.com,2.0,0,01/15/2011,19:04:08,,,,,,,99,4,1,9,7,0,1,1,0,80918,bigdeal.com
926,11436910,91052385,5745389211592,6212936584531552900,,4.0,11,01/22/2011,23:31:40,,,,,,,99,2,2,8,3,0,1,1,0,60914,homecashflowsolution.com
927,11436972,91052385,5805225217990,6212936584531552900,new8reports.com,3.0,2,01/20/2011,7:27:49,,,,,,,99,2,2,8,3,0,1,1,0,60914,homecashflowsolution.com
928,11442957,91055100,5728699158481,10403549969693689745,,4.0,1,01/31/2011,16:18:31,,,,,,,99,2,2,10,2,0,2,1,0,63120,home-online-jobs.org
929,11443053,91055100,5747634212808,10403549969693689745,,5.0,1,01/22/2011,18:03:01,,,,,,,99,2,2,10,2,0,2,1,0,63120,home-online-jobs.org
930,11443066,91055100,5747635195848,10403549969693689745,,2.0,0,01/22/2011,15:04:31,,,,,,,99,2,2,10,2,0,2,1,0,63120,home-online-jobs.org
931,11443078,91055100,5779096408007,10403549969693689745,,4.0,3,01/21/2011,22:59:39,,,,,,,99,2,2,10,2,0,2,1,0,63120,home-online-jobs.org
932,11443080,91055100,5779096539079,10403549969693689745,,1.0,1,01/21/2011,18:50:28,,,,,,,99,2,2,10,2,0,2,1,0,63120,home-online-jobs.org
933,11443108,91055100,5779098701767,10403549969693689745,,33.0,88,01/21/2011,0:00:37,,,,,,,99,2,2,10,2,0,2,1,0,63120,home-online-jobs.org
934,11443131,91055100,5807855767494,10403549969693689745,,2.0,1,01/20/2011,23:59:08,,,,,,,99,2,2,10,2,0,2,1,0,63120,home-online-jobs.org
935,11443159,91055100,5807857668038,10403549969693689745,yahoo.com,8.0,20,01/20/2011,17:53:55,,,,,,,99,2,2,10,2,0,2,1,0,63120,home-online-jobs.org
936,11443406,91055100,5904392130506,10403549969693689745,,21.0,65,01/24/2011,6:39:39,,,,,,,99,2,2,10,2,0,2,1,0,63120,home-online-jobs.org
937,11443434,91055100,5915482591173,10403549969693689745,,3.0,2,01/19/2011,15:37:55,,,,,,,99,2,2,10,2,0,2,1,0,63120,home-online-jobs.org
938,11462656,91060323,5604034613199,10403549969693689745,,4.0,3,01/29/2011,22:07:50,,,,,,,99,4,2,9,6,1,5,1,0,91324,home-online-jobs.org
939,11465374,91063495,5953694273462,10403549969693689745,aol.com,5.0,5,01/04/2011,8:40:15,,,,,,,99,4,2,7,4,1,1,1,0,93060,home-online-jobs.org
940,11469499,91065521,5738194014161,10403549969693689745,yahoo.com,2.0,27,01/31/2011,23:19:39,,,,,,,99,3,1,3,3,0,1,1,0,38927,home-online-jobs.org
941,11469807,91065521,5808671035329,10403549969693689745,yahoo.com,2.0,1,01/15/2011,3:42:02,,,,,,,99,3,1,3,3,0,1,1,0,38927,home-online-jobs.org
942,11469899,91065521,5839288930235,4138040089195024334,,1.0,1,01/09/2011,13:18:55,,,,,,,99,3,1,3,3,0,1,1,0,38927,msicourse.com
943,11469979,91065521,5850177671106,10403549969693689745,yahoo.com,3.0,15,01/16/2011,1:52:29,,,,,,,99,3,1,3,3,0,1,1,0,38927,home-online-jobs.org
944,11470140,91065521,5854436331469,10403549969693689745,,2.0,0,01/27/2011,16:41:30,,,,,,,99,3,1,3,3,0,1,1,0,38927,home-online-jobs.org
945,11470309,91065521,5895379619776,6212936584531552900,,1.0,1,01/14/2011,15:45:27,,,,,,,99,3,1,3,3,0,1,1,0,38927,homecashflowsolution.com
946,11470428,91065521,5900584161228,4138040089195024334,,1.0,1,01/26/2011,5:37:17,,,,,,,99,3,1,3,3,0,1,1,0,38927,msicourse.com
947,11470433,91065521,5900584685516,10403549969693689745,,2.0,0,01/26/2011,5:18:51,,,,,,,99,3,1,3,3,0,1,1,0,38927,home-online-jobs.org
948,11470454,91065521,5900586520524,10403549969693689745,aweber.com,2.0,0,01/26/2011,3:16:46,,,,,,,99,3,1,3,3,0,1,1,0,38927,home-online-jobs.org
949,11470507,91065521,5900591370188,4138040089195024334,la-sentinel.com,2.0,4,01/26/2011,0:15:17,,,,,,,99,3,1,3,3,0,1,1,0,38927,msicourse.com
950,11470549,91065521,5914293899210,10403549969693689745,la-sentinel.com,2.0,0,01/24/2011,6:02:31,,,,,,,99,3,1,3,3,0,1,1,0,38927,home-online-jobs.org
951,11470642,91065521,5922183712715,11385444773187580308,netshoppers.com,2.0,0,01/25/2011,22:08:47,,,,,,,99,3,1,3,3,0,1,1,0,38927,wikkit.org
952,11470672,91065521,5922186530763,4138040089195024334,,1.0,1,01/25/2011,20:46:45,,,,,,,99,3,1,3,3,0,1,1,0,38927,msicourse.com
953,11470676,91065521,5922186923979,10403549969693689745,,2.0,0,01/25/2011,20:09:33,,,,,,,99,3,1,3,3,0,1,1,0,38927,home-online-jobs.org
954,11470740,91065521,5922192035787,10403549969693689745,,1.0,1,01/25/2011,5:54:28,,,,,,,99,3,1,3,3,0,1,1,0,38927,home-online-jobs.org
955,11470741,91065521,5922192101323,10403549969693689745,,2.0,0,01/25/2011,5:20:31,,,,,,,99,3,1,3,3,0,1,1,0,38927,home-online-jobs.org
956,11470745,91065521,5922192363467,1354232705423967177,,9.0,15,01/25/2011,4:42:37,,,,,,,99,3,1,3,3,0,1,1,0,38927,theinstantwealthbuilder.com
957,11470749,91065521,5922192822219,10403549969693689745,,2.0,0,01/25/2011,4:40:30,,,,,,,99,3,1,3,3,0,1,1,0,38927,home-online-jobs.org
958,11470800,91065521,5926025301957,6212936584531552900,,1.0,1,01/19/2011,0:58:56,,,,,,,99,3,1,3,3,0,1,1,0,38927,homecashflowsolution.com
959,11471208,91065521,6012460142527,10403549969693689745,,8.0,29,01/13/2011,23:29:59,,,,,,,99,3,1,3,3,0,1,1,0,38927,home-online-jobs.org
960,11475611,91067369,5716368625593,8087271933502976839,,1.0,1,01/07/2011,0:57:52,,,,,,,99,3,2,11,4,1,1,1,0,75241,dermatalskincare.com
961,11475780,91067369,5957973839804,1549148620406576784,,1.0,1,01/10/2011,3:17:18,,,,,,,99,3,2,11,4,1,1,1,0,75241,getleanspa.com
962,11475886,91067563,5594180226996,16064930482377606987,health8news.com,2.0,0,01/02/2011,18:21:13,,,,,,,99,1,4,4,1,1,5,1,0,19335,dlxtrack.com
963,11475887,91067563,5594180292532,10133794716842256287,health8news.com,1.0,1,01/02/2011,18:21:00,,,,,,,99,1,4,4,1,1,5,1,0,19335,dlxm.net
964,11500469,91148467,5603456913332,6212936584531552900,new8reports.com,2.0,2,01/02/2011,19:25:43,,,,,,,99,3,4,5,1,1,1,1,1,11206,homecashflowsolution.com
965,11518760,91155389,5732591275961,10403549969693689745,,5.0,1,01/07/2011,3:05:08,,,,,,,99,2,1,6,4,0,2,1,0,49505,home-online-jobs.org
966,11528252,91159341,5827068301257,10403549969693689745,la-sentinel.com,4.0,5,01/23/2011,16:21:35,,,,,,,99,1,2,4,4,0,2,1,0,14615,home-online-jobs.org
967,11538040,91163026,6038622965695,10093940193322575519,ask.com,10.0,2,01/13/2011,5:37:01,,,,,,,99,2,3,1,1,1,2,1,0,44705,bigdeal.com
968,11540038,91164696,5619284316084,16279463642511419670,sobejava.net,37.0,22,01/02/2011,19:44:21,,,,,,,99,2,4,3,3,1,1,1,0,49015,southbeachjava.com
969,11606746,91223624,5900805410744,10093940193322575519,google.com,2.0,0,01/06/2011,22:33:35,,,,,,,99,1,3,6,5,1,1,1,0,10980,bigdeal.com
970,11615586,91225758,5887664132027,4138040089195024334,crdrpt.com,1.0,1,01/09/2011,15:33:30,,,,,,,99,3,6,6,1,1,2,1,0,71107,msicourse.com
971,11617176,91226992,5834681749447,10093940193322575519,google.com,3.0,1,01/21/2011,18:48:01,,,,,,,99,3,4,3,1,1,1,1,1,30601,bigdeal.com
972,11642097,91270835,5718341390286,6212936584531552900,,1.0,1,01/28/2011,18:48:01,,,,,,,99,3,3,8,1,1,5,1,1,33592,homecashflowsolution.com
973,11643491,91271591,6014619291580,16279463642511419670,online8report.com,6.0,23,01/10/2011,18:56:41,,,,,,,99,1,5,8,3,1,1,1,0,7047,southbeachjava.com
974,11643492,91271591,6014619357116,16064930482377606987,health8news.com,2.0,0,01/10/2011,19:19:36,,,,,,,99,1,5,8,3,1,1,1,0,7047,dlxtrack.com
975,11643494,91271591,6014619488188,12613531823760856495,online8report.com,3.0,7,01/10/2011,19:05:01,,,,,,,99,1,5,8,3,1,1,1,0,7047,getslim-e-z.com
976,11652665,91273644,5911479586744,1354232705423967177,domaingateway.com,1.0,1,01/06/2011,23:32:20,,,,,,,99,3,3,5,2,1,1,1,0,42088,theinstantwealthbuilder.com
977,11661369,91275855,5792678285265,6212936584531552900,new8reports.com,4.0,13,01/31/2011,23:41:38,,,,,,,99,2,1,7,4,0,1,1,0,43228,homecashflowsolution.com
978,11673019,91279356,5972530106314,10093940193322575519,doubleclick.net,2.0,0,01/24/2011,23:36:29,,,,,,,99,2,6,6,6,1,1,1,0,48613,bigdeal.com
979,11682255,91280975,6022716985270,7721247640741137834,,1.0,0,01/04/2011,22:07:17,,,,,,,99,3,3,11,7,1,3,1,0,75201,homebizstartupkit.com
980,11694109,91283698,6025017626550,13583168867183700419,mediajmp.com,1.0,1,01/04/2011,0:25:46,,,,,,,99,1,5,9,3,0,2,1,0,19142,bizzopheaven.com
981,11702480,91284613,5849623105479,10403549969693689745,,16.0,54,01/21/2011,1:26:25,,,,,,,99,4,2,9,2,0,1,1,0,92637,home-online-jobs.org
982,11702607,91284613,5880605708230,10403549969693689745,,3.0,1,01/20/2011,5:13:53,,,,,,,99,4,2,9,2,0,1,1,0,92637,home-online-jobs.org
983,11702610,91284613,5880605970374,10403549969693689745,,12.0,24,01/20/2011,4:19:06,,,,,,,99,4,2,9,2,0,1,1,0,92637,home-online-jobs.org
984,11702612,91284613,5880606101446,10403549969693689745,,4.0,18,01/20/2011,3:24:11,,,,,,,99,4,2,9,2,0,1,1,0,92637,home-online-jobs.org
985,11702613,91284613,5880606166982,10403549969693689745,,5.0,11,01/20/2011,3:28:57,,,,,,,99,4,2,9,2,0,1,1,0,92637,home-online-jobs.org
986,11702622,91284613,5880606756806,10403549969693689745,,1.0,0,01/20/2011,0:39:25,,,,,,,99,4,2,9,2,0,1,1,0,92637,home-online-jobs.org
987,11702903,91284613,5989978738629,10403549969693689745,la-sentinel.com,3.0,10,01/19/2011,23:49:16,,,,,,,99,4,2,9,2,0,1,1,0,92637,home-online-jobs.org
988,11703168,91284613,6079517822911,13583168867183700419,,7.0,43,01/13/2011,4:26:52,,,,,,,99,4,2,9,2,0,1,1,0,92637,bizzopheaven.com
989,11728510,91328926,5801764786129,6212936584531552900,,2.0,0,01/31/2011,22:54:05,,,,,,,99,3,4,11,6,1,1,1,0,78041,homecashflowsolution.com
990,11729983,91329664,5053644148659,10093940193322575519,,1.0,1,01/01/2011,18:07:55,,,,,,,99,3,3,6,3,1,2,1,0,36862,bigdeal.com
991,11744365,91331464,5787114999737,16279463642511419670,news6reporter.tv,28.0,12,01/07/2011,19:22:39,,,,,,,99,4,6,6,5,1,2,1,0,92584,southbeachjava.com
992,11744368,91331464,5787115196345,1549148620406576784,news6reporter.tv,5.0,9,01/07/2011,19:11:42,,,,,,,99,4,6,6,5,1,2,1,0,92584,getleanspa.com
993,11746461,91332186,5823190273992,4138040089195024334,,1.0,1,01/22/2011,23:47:59,,,,,,,99,3,3,6,2,1,2,1,0,23874,msicourse.com
994,11764961,91335548,5881430544321,10093940193322575519,,1.0,1,01/15/2011,15:11:11,,,,,,,99,1,6,3,1,1,5,1,1,7208,bigdeal.com
995,11790001,91340032,5678799065039,13583168867183700419,,1.0,0,01/29/2011,17:27:12,,,,,,,99,1,2,9,6,0,1,1,0,15012,bizzopheaven.com
996,11794934,91380015,5743054622672,6212936584531552900,,2.0,16,01/30/2011,15:33:41,,,,,,,99,3,4,9,4,0,2,1,0,32811,homecashflowsolution.com
997,11795269,91380015,5885162164161,13583168867183700419,,5.0,9,01/15/2011,20:26:24,,,,,,,99,3,4,9,4,0,2,1,0,32811,bizzopheaven.com
998,11795378,91380015,5919150837691,7721247640741137834,,6.0,18,01/09/2011,16:55:58,,,,,,,99,3,4,9,4,0,2,1,0,32811,homebizstartupkit.com
999,11812050,91383704,5929142718413,4138040089195024334,,1.0,1,01/27/2011,4:40:44,,,,,,,99,1,3,8,2,1,1,1,0,11722,msicourse.com
1000,11831226,91388200,5932121788365,10093940193322575519,,2.0,0,01/27/2011,11:28:27,,,,,,,99,1,3,8,1,1,1,1,0,19149,bigdeal.com
1001,11831227,91388200,5932121853901,11385444773187580308,,2.0,0,01/27/2011,11:28:24,,,,,,,99,1,3,8,1,1,1,1,0,19149,wikkit.org
1002,11836808,91388550,5684532547535,10403549969693689745,news11today.net,5.0,3,01/29/2011,18:57:54,,,,,,,99,1,6,7,4,1,1,1,0,18255,home-online-jobs.org
1003,11836888,91388550,5748295012304,10403549969693689745,metrocast.net,6.0,2,01/30/2011,21:01:27,,,,,,,99,1,6,7,4,1,1,1,0,18255,home-online-jobs.org
1004,11875986,91435019,6081695387588,1549148620406576784,consumertipsonline.net,1.0,1,01/18/2011,11:06:55,,,,,,,99,3,1,7,4,0,2,1,0,32958,getleanspa.com
1005,11895653,91438769,5988846604224,10093940193322575519,,11.0,38,01/14/2011,19:07:50,,,,,,,99,4,2,11,4,1,1,1,0,99141,bigdeal.com
1006,11895941,91438769,6054753800118,10093940193322575519,,5.0,6,01/04/2011,21:57:00,,,,,,,99,4,2,11,4,1,1,1,0,99141,bigdeal.com
1007,11903679,91440801,5950933962680,4138040089195024334,ivaninsiderblog.com,1.0,1,01/06/2011,8:48:15,,,,,,,99,4,2,7,6,1,1,1,0,93036,msicourse.com
1008,11908334,91441304,6145674514366,1549148620406576784,,2.0,1,01/12/2011,3:22:48,,,,,,,99,1,2,8,1,1,2,1,0,7107,getleanspa.com
1009,11943461,91483550,5956550856632,4138040089195024334,,1.0,1,01/06/2011,15:51:39,,,,,,,99,2,6,6,4,1,2,1,0,49048,msicourse.com
1010,11947802,91484282,6010297585610,6212936584531552900,,1.0,1,01/24/2011,5:47:28,,,,,,,99,3,4,8,4,1,1,1,0,29379,homecashflowsolution.com
1011,11951417,91484951,6018769752011,10403549969693689745,yahoo.com,2.0,1,01/25/2011,19:22:19,,,,,,,99,4,3,8,5,1,1,1,1,93268,home-online-jobs.org
1012,11951419,91484951,6018769883083,12143374545845515600,channel10newstv.com,2.0,1,01/25/2011,19:17:14,,,,,,,99,4,3,8,5,1,1,1,1,93268,sobelabsdirect.com
1013,11951441,91484951,6018771652555,10403549969693689745,,5.0,8,01/25/2011,4:28:03,,,,,,,99,4,3,8,5,1,1,1,1,93268,home-online-jobs.org
1014,11989300,91521318,5088137121715,10093940193322575519,,2.0,0,01/01/2011,4:52:07,,,,,,,99,3,5,8,3,1,2,1,0,22312,bigdeal.com
