,machine_id,site_session_id,domain_id,ref_domain_name,pages_viewed,duration,event_date,event_time,tran_flg,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name,,Non-Product Domain Referrals,
1373728,75764711,3.76693E+12,1.00939E+19,google.com,11,3,1/20/11,7:39:36,,,,,,,99,3,3,3,1,1,2,1,0,35802,bigdeal.com,,99only.com,1
1373705,75764711,3.76646E+12,1.00939E+19,google.com,60,13,1/21/11,21:01:26,,,,,,,99,3,3,3,1,1,2,1,0,35802,bigdeal.com,,hbytracker.com,1
1399186,75853472,3.77804E+12,1.00939E+19,facebook.com,4,0,1/20/11,3:14:03,,,,,,,99,4,5,6,5,1,1,1,1,89121,bigdeal.com,,75.101.166.210,1
1432135,76023446,3.70685E+12,1.54915E+18,online6health.com,1,1,1/5/11,5:20:04,,,,,,,99,4,4,8,6,0,1,1,0,92708,getleanspa.com,,copart.com,1
1459034,76086575,3.87956E+12,1.00939E+19,google.com,17,12,1/12/11,21:54:14,,,,,,,99,3,5,6,4,1,5,1,0,28604,bigdeal.com,,xzaz.net,1
1458872,76086575,3.85654E+12,1.00939E+19,ebay.com,2,0,1/26/11,19:58:08,,,,,,,99,3,5,6,4,1,5,1,0,28604,bigdeal.com,,platohedron.com,1
1483202,76172031,3.72053E+12,8.08727E+18,weeklyinform.com,2,0,1/5/11,23:40:02,,,,,,,99,1,5,10,5,0,1,1,0,18974,dermatalskincare.com,,profit-on-internet.com,1
1484837,76175267,3.68668E+12,1.04035E+19,la-sentinel.com,10,18,1/29/11,20:29:17,,,,,,,99,3,2,8,4,0,5,1,1,27604,home-online-jobs.org,,gmbtrack.com,1
1518901,76290119,3.89743E+12,8.08727E+18,,1,1,1/12/11,1:08:18,,,,,,,99,4,5,11,3,1,1,1,0,92545,dermatalskincare.com,,redirectingat.com,1
1557883,76469906,3.90094E+12,1.00939E+19,doubleclick.net,4,1,1/25/11,8:00:49,,,,,,,99,1,3,4,3,1,2,1,0,12804,bigdeal.com,,fixya.com,1
1560152,76472094,3.50248E+12,1.3011E+19,usadietnews.com,1,1,1/2/11,18:17:44,,,,,,,99,2,3,11,3,0,1,1,0,46580,cpaprosperity.com,,ebay.com,1
1560151,76472094,3.50248E+12,1.79602E+19,cpaprosperity.com,2,1,1/2/11,18:17:45,,,,,,,99,2,3,11,3,0,1,1,0,46580,xysclick.com,,freelistbuilding.com,1
1560150,76472094,3.50248E+12,4.79444E+17,xysclick.com,1,1,1/2/11,18:17:46,,,,,,,99,2,3,11,3,0,1,1,0,46580,trytadalafil.com,,healthylifestylereview.com,1
1561112,76472577,3.80839E+12,1.04035E+19,classifiedads.com,2,0,1/21/11,21:40:25,,,,,,,99,3,4,4,7,1,1,1,0,39452,home-online-jobs.org,,brandnameprizes.com,1
1573302,76564832,3.73766E+12,3.46908E+18,facebook.com,1,1,1/9/11,17:16:00,,,,,,,99,4,2,8,1,0,1,1,0,91505,consumer-work-journal.com,,ehliauctions.com,1
1573301,76564832,3.73766E+12,7.40539E+18,consumer-work-journal.com,1,1,1/9/11,17:16:05,,,,,,,99,4,2,8,1,0,1,1,0,91505,trackingspot.info,,techturn.com,1
1589947,76596077,3.74603E+12,1.13854E+19,shopcompare.net,1,0,1/5/11,14:52:41,,,,,,,99,1,5,8,2,0,2,1,0,2126,wikkit.org,,24reports.com,1
1594744,76615687,3.77067E+12,1.54915E+18,,2,2,1/4/11,21:48:59,,,,,,,99,3,3,10,5,1,1,1,0,29020,getleanspa.com,,securedjump.com,1
1602386,76620574,3.51493E+12,1.54915E+18,,2,0,1/2/11,21:51:59,,,,,,,99,1,4,11,5,0,1,1,0,2895,getleanspa.com,,174.127.65.112,1
1602388,76620574,3.51493E+12,4.79444E+17,,5,0,1/2/11,20:10:37,,,,,,,99,1,4,11,5,0,1,1,0,2895,trytadalafil.com,,news13jobsreport.com,1
1602391,76620574,3.51493E+12,1.54915E+18,,15,24,1/2/11,19:46:03,,,,,,,99,1,4,11,5,0,1,1,0,2895,getleanspa.com,,prosperadtracker.com,1
1602396,76620574,3.51493E+12,1.33097E+19,,1,14,1/2/11,19:30:21,,,,,,,99,1,4,11,5,0,1,1,0,2895,dietanswer.net,,news7channel.com,1
1602398,76620574,3.51493E+12,1.79602E+19,,1,1,1/2/11,19:30:22,,,,,,,99,1,4,11,5,0,1,1,0,2895,xysclick.com,,bellaplex.com,1
1602397,76620574,3.51493E+12,4.79444E+17,,1,1,1/2/11,19:30:23,,,,,,,99,1,4,11,5,0,1,1,0,2895,trytadalafil.com,,crdrpt.com,1
1603021,76620881,3.86976E+12,1.04035E+19,news11today.net,7,3,1/27/11,18:03:48,,,,,,,99,3,4,10,5,0,1,1,0,40965,home-online-jobs.org,,domaingateway.com,1
1645981,76681647,3.80053E+12,1.64051E+19,wavee.com,1,1,1/16/11,18:24:56,,,,,,,99,2,2,4,2,1,1,0,0,45786,activechatagent.com,,matcpvlab.com,1
1645976,76681647,3.80052E+12,9.94805E+18,activechatagent.com,3,4,1/16/11,18:25:04,,,,,,,99,2,2,4,2,1,1,0,0,45786,wavee.com,,business-9-feed2011.net,1
1645980,76681647,3.80053E+12,8.39872E+18,,1,1,1/16/11,18:25:08,,,,,,,99,2,2,4,2,1,1,0,0,45786,lynxtrack.com,,pogo.com,1
1645979,76681647,3.80052E+12,1.00939E+19,,2,0,1/16/11,18:25:10,,,,,,,99,2,2,4,2,1,1,0,0,45786,bigdeal.com,,bestbuy.com,1
1682069,76787034,3.9308E+12,1.43254E+19,mediajmp.com,2,3,1/18/11,15:08:45,,,,,,,99,2,4,3,4,1,5,1,0,61102,eprofits.com,,loqal.com,1
1682186,76787270,3.77684E+12,1.62795E+19,newshealth6.com,1,0,1/4/11,19:37:34,,,,,,,99,2,4,7,7,1,5,1,0,47304,southbeachjava.com,,foxadd.com,1
1682183,76787270,3.77684E+12,1.54915E+18,newshealth6.com,5,5,1/4/11,19:37:38,,,,,,,99,2,4,7,7,1,5,1,0,47304,getleanspa.com,,shopcompare.eu,1
1682186,76787270,3.77684E+12,1.62795E+19,newshealth6.com,1,0,1/4/11,19:37:34,,,,,,,99,2,4,7,7,1,5,1,0,47304,southbeachjava.com,,twinevine.com,1
1682187,76787270,3.77684E+12,1.62795E+19,newshealth6.com,1,0,1/4/11,18:39:37,,,,,,,99,2,4,7,7,1,5,1,0,47304,southbeachjava.com,,leanspa.com,1
1687920,76789007,3.6494E+12,8.08727E+18,,1,1,1/7/11,22:11:44,,,,,,,99,3,99,4,7,1,5,1,1,70669,dermatalskincare.com,,deaauctions.com,1
1693836,76792337,4.00766E+12,1.35832E+19,,4,5,1/17/11,1:53:39,,,,,,,99,4,5,8,3,1,1,1,0,98683,bizzopheaven.com,,nexxisnyc.com,1
1706263,76836255,3.84396E+12,1.33102E+18,,1,1,1/10/11,19:50:11,,,,,,,99,2,2,11,6,1,1,1,0,44256,health8news.com,,shopsofweb.com,1
1706262,76836255,3.84396E+12,1.01338E+19,health8news.com,1,1,1/10/11,19:50:14,,,,,,,99,2,2,11,6,1,1,1,0,44256,dlxm.net,,apple.com,1
1716860,76844775,3.78042E+12,1.54915E+18,channelnews9today.com,13,22,1/4/11,18:40:25,,,,,,,99,3,5,7,7,0,1,1,0,33071,getleanspa.com,,facdn.com,1
1724957,76887222,3.79322E+12,1.62795E+19,weeklyinform.com,1,0,1/22/11,17:13:39,,,,,,,99,4,3,11,5,0,1,1,0,85254,southbeachjava.com,,codeshout.com,1
1733545,76893063,3.92758E+12,6.21294E+18,new8reports.com,1,1,1/12/11,22:52:00,,,,,,,99,3,6,11,7,1,1,1,0,34293,homecashflowsolution.com,,nynewsandreports.com,1
1733472,76893063,3.86617E+12,1.04035E+19,newschannel8.tv,6,20,1/14/11,3:26:13,,,,,,,99,3,6,11,7,1,1,1,0,34293,home-online-jobs.org,,indeed.com,1
1733864,76893319,3.73443E+12,1.00939E+19,aol.com,2,0,1/6/11,15:20:55,,,,,,,99,1,2,8,5,1,1,1,0,13478,bigdeal.com,,taglocal.com,1
1748771,76912042,3.88008E+12,8.08727E+18,,1,1,1/11/11,3:18:42,,,,,,,99,4,2,8,6,0,1,1,0,85234,dermatalskincare.com,,mogultracking.com,1
1779810,76943714,3.91089E+12,1.04035E+19,,5,5,1/26/11,4:39:03,,,,,,,99,3,4,9,5,1,2,1,0,30907,home-online-jobs.org,,crowdstar.com,1
1782200,76945265,3.80621E+12,4.13804E+18,,1,0,1/15/11,3:44:31,,,,,,,99,1,1,8,5,0,1,1,0,10923,msicourse.com,,try-this-free.info,1
1786636,76948495,3.79058E+12,1.00939E+19,conduit.com,2,0,1/3/11,4:04:14,,,,,,,99,2,4,4,1,1,5,1,0,61832,bigdeal.com,,home-online-job.info,1
1803715,76962885,3.66667E+12,1.04035E+19,yahoo.com,5,22,1/7/11,0:58:10,,,,,,,99,3,5,6,1,1,2,0,0,32796,home-online-jobs.org,,conduit.com,1
1821062,76976979,3.7988E+12,1.00939E+19,google.com,3,0,1/4/11,20:07:37,,,,,,,99,3,6,5,3,1,2,1,0,32805,bigdeal.com,,mynextpaycheck.net,1
1835807,76991466,3.83345E+12,1.00939E+19,incredimail.com,4,1,1/23/11,19:46:32,,,,,,,99,2,4,11,3,1,1,1,0,43952,bigdeal.com,,americanprizepanel.com,1
1872806,77020567,3.67557E+12,6.21294E+18,new8reports.com,2,3,1/7/11,1:03:10,,,,,,,99,1,1,4,1,0,1,1,0,18969,homecashflowsolution.com,,ppc-stat-track.com,1
1892418,77239298,3.55087E+12,5.79654E+18,,2,0,1/2/11,21:24:38,,,,,,,99,3,2,8,6,0,1,1,0,37757,dealpal.com,,express-downloads.net,1
1892416,77239298,3.55087E+12,1.00939E+19,google.com,5,1,1/2/11,21:24:49,,,,,,,99,3,2,8,6,0,1,1,0,37757,bigdeal.com,,avg.com,1
1895236,77242553,3.67836E+12,8.08727E+18,,1,1,1/7/11,22:22:32,,,,,,,99,4,2,10,3,1,1,1,1,99611,dermatalskincare.com,,weekly-promos.com,1
1900881,77246159,3.80641E+12,3.46908E+18,facebook.com,1,1,1/3/11,5:46:17,,,,,,,99,1,4,8,2,1,1,1,0,14081,consumer-work-journal.com,,exitsplash.com,1
1900880,77246159,3.80641E+12,7.40539E+18,consumer-work-journal.com,1,1,1/3/11,5:46:21,,,,,,,99,1,4,8,2,1,1,1,0,14081,trackingspot.info,,vidtomp3.com,1
1911291,77288425,3.81E+12,1.00939E+19,google.com,3,1,1/4/11,0:35:56,,,,,,,99,1,5,7,3,1,1,1,0,14070,bigdeal.com,,72.3.253.234,1
1929755,77342178,3.68579E+12,8.08727E+18,,1,1,1/7/11,21:29:06,,,,,,,99,4,5,3,3,1,1,1,0,85602,dermatalskincare.com,,,
1944993,77383586,3.56529E+12,7.41807E+18,,1,1,1/2/11,0:27:09,,,,,,,99,3,2,6,1,1,1,1,0,72560,weatherbug.com,,,
1944992,77383586,3.56529E+12,1.33102E+18,,2,1,1/2/11,0:27:23,,,,,,,99,3,2,6,1,1,1,1,0,72560,health8news.com,,,
1944991,77383586,3.56529E+12,1.01338E+19,health8news.com,1,1,1/2/11,0:27:27,,,,,,,99,3,2,6,1,1,1,1,0,72560,dlxm.net,,,
1966713,77430894,3.80631E+12,1.61336E+19,,2,4,1/28/11,19:56:04,,,,,,,99,1,4,7,7,1,1,1,0,16335,consumerstrickweekly.com,,,
1966714,77430894,3.80631E+12,7.40539E+18,consumerstrickweekly.com,1,1,1/28/11,19:56:05,,,,,,,99,1,4,7,7,1,1,1,0,16335,trackingspot.info,,,
2008381,77573239,3.87834E+12,1.43149E+19,usnews07.com,2,0,1/20/11,4:39:41,,,,,,,99,4,4,7,5,1,1,1,0,97322,securetransferring.com,,,
2008380,77573239,3.87834E+12,4.13804E+18,,1,0,1/20/11,4:39:42,,,,,,,99,4,4,7,5,1,1,1,0,97322,msicourse.com,,,
2056493,77734716,3.75706E+12,1.33102E+18,,1,1,1/8/11,1:43:32,,,,,,,99,3,3,7,1,1,2,1,0,70115,health8news.com,,,
2056494,77734716,3.75706E+12,7.6644E+17,,1,1,1/8/11,1:43:32,,,,,,,99,3,3,7,1,1,2,1,0,70115,msn.com,,,
2056492,77734716,3.75706E+12,1.01338E+19,health8news.com,1,1,1/8/11,1:43:43,,,,,,,99,3,3,7,1,1,2,1,0,70115,dlxm.net,,,
2063093,77745087,3.94138E+12,1.04035E+19,la-sentinel.com,4,1,1/27/11,2:14:47,,,,,,,99,4,2,7,5,1,1,1,0,93561,home-online-jobs.org,,,
2065202,77803253,3.80285E+12,4.79444E+17,news8consumerreport.com,4,3,1/30/11,16:42:01,,,,,,,99,3,3,11,1,1,1,1,0,21601,trytadalafil.com,,,
2079255,77812135,3.82765E+12,4.13804E+18,chan7reports.com,1,1,1/28/11,14:46:37,,,,,,,99,1,1,6,2,0,1,1,0,14206,msicourse.com,,,
2082003,77817903,3.88103E+12,4.79444E+17,,10,1,1/23/11,19:24:39,,,,,,,99,2,2,9,4,0,1,1,0,45383,trytadalafil.com,,,
2097551,77838826,3.87695E+12,6.21294E+18,new8reports.com,2,2,1/16/11,1:13:04,,,,,,,99,1,6,1,5,1,3,1,0,11235,homecashflowsolution.com,,,
2112201,77904017,4.08405E+12,1.00939E+19,,4,60,1/17/11,3:25:14,,,,,,,99,1,5,9,5,1,2,1,0,11225,bigdeal.com,,,
2112202,77904017,4.08405E+12,1.00939E+19,facebook.com,24,124,1/17/11,1:01:40,,,,,,,99,1,5,9,5,1,2,1,0,11225,bigdeal.com,,,
2115780,77906167,3.85758E+12,1.33102E+18,,1,1,1/4/11,15:43:29,,,,,,,99,4,2,1,5,1,2,1,0,89706,health8news.com,,,
2115779,77906167,3.85758E+12,1.01338E+19,health8news.com,1,1,1/4/11,15:43:35,,,,,,,99,4,2,1,5,1,2,1,0,89706,dlxm.net,,,
2116152,77906221,3.99958E+12,8.08727E+18,,1,1,1/12/11,4:12:33,,,,,,,99,3,1,11,4,0,1,1,0,78155,dermatalskincare.com,,,
2125610,77913682,3.86091E+12,8.39872E+18,,2,1,1/31/11,0:42:24,,,,,,,99,1,6,10,7,1,2,1,0,4401,lynxtrack.com,,,
2125609,77913682,3.86091E+12,1.00939E+19,,4,1,1/31/11,0:42:28,,,,,,,99,1,6,10,7,1,2,1,0,4401,bigdeal.com,,,
2127868,77914787,3.83359E+12,8.08727E+18,,1,1,1/5/11,16:29:31,,,,,,,99,1,3,8,6,0,1,1,0,17842,dermatalskincare.com,,,
2131290,77951197,3.83096E+12,7.72125E+18,,2,0,1/9/11,17:35:19,,,,,,,99,4,6,11,1,1,2,1,0,90019,homebizstartupkit.com,,,
2177429,78000958,3.86315E+12,1.43254E+19,,4,0,1/3/11,15:34:38,,,,,,,99,3,5,11,7,1,1,1,0,35603,eprofits.com,,,
2179866,78007567,3.98274E+12,4.13804E+18,online8report.com,2,1,1/24/11,0:02:08,,,,,,,99,4,5,4,5,1,5,1,0,92704,msicourse.com,,,
2196078,78037289,3.84477E+12,8.08727E+18,,8,4,1/9/11,4:59:05,,,,,,,99,2,3,10,1,1,1,1,0,45102,dermatalskincare.com,,,
2201046,78044848,3.61595E+12,1.60649E+19,health8news.com,2,0,1/2/11,11:15:33,,,,,,,99,3,4,10,5,1,1,1,0,33761,dlxtrack.com,,,
2201045,78044848,3.61595E+12,1.62795E+19,,9,4,1/2/11,11:15:41,,,,,,,99,3,4,10,5,1,1,1,0,33761,southbeachjava.com,,,
2201046,78044848,3.61595E+12,1.60649E+19,health8news.com,2,0,1/2/11,11:15:33,,,,,,,99,3,4,10,5,1,1,1,0,33761,dlxtrack.com,,,
2201048,78044848,3.61595E+12,1.33102E+18,,1,1,1/2/11,11:14:59,,,,,,,99,3,4,10,5,1,1,1,0,33761,health8news.com,,,
2201047,78044848,3.61595E+12,1.01338E+19,health8news.com,1,1,1/2/11,11:15:05,,,,,,,99,3,4,10,5,1,1,1,0,33761,dlxm.net,,,
2201456,78044848,3.87755E+12,2.1818E+18,vanityreports.com,1,1,1/31/11,15:40:14,,,,,,,99,3,4,10,5,1,1,1,0,33761,referer.us,,,
2201457,78044848,3.87755E+12,1.21434E+19,,1,1,1/31/11,15:40:15,,,,,,,99,3,4,10,5,1,1,1,0,33761,sobelabsdirect.com,,,
2237014,78155150,3.83271E+12,1.04035E+19,,1,1,1/6/11,20:03:29,,,,,,,99,2,6,7,3,1,2,1,0,46816,home-online-jobs.org,,,
2279358,78181783,3.85891E+12,7.72125E+18,online8report.com,2,1,1/9/11,22:19:14,,,,,,,99,2,3,7,5,1,1,1,0,57201,homebizstartupkit.com,,,
2282463,78300390,3.79805E+12,9.56418E+18,yahoo.com,1,1,1/8/11,0:55:09,,,,,,,99,3,2,7,6,1,2,1,0,76001,bestmoneymakerspro.com,,,
2282462,78300390,3.79805E+12,1.04035E+19,,3,1,1/8/11,0:55:13,,,,,,,99,3,2,7,6,1,2,1,0,76001,home-online-jobs.org,,,
2285335,78301058,3.95156E+12,1.04035E+19,,3,1,1/10/11,20:25:53,,,,,,,99,2,6,7,4,1,2,1,0,45042,home-online-jobs.org,,,
2285337,78301058,3.95156E+12,2.14828E+18,yahoo.com,1,1,1/10/11,20:19:57,,,,,,,99,2,6,7,4,1,2,1,0,45042,atenlgo.info,,,
2285336,78301058,3.95156E+12,1.04035E+19,,3,1,1/10/11,20:20:03,,,,,,,99,2,6,7,4,1,2,1,0,45042,home-online-jobs.org,,,
2305954,78372355,3.99914E+12,6.86105E+18,facebook.com,1,1,1/19/11,14:43:32,,,,,,,99,4,5,7,4,0,1,1,0,87004,medisrv.com,,,
2305953,78372355,3.99914E+12,3.46908E+18,medisrv.com,1,1,1/19/11,14:43:33,,,,,,,99,4,5,7,4,0,1,1,0,87004,consumer-work-journal.com,,,
2305952,78372355,3.99914E+12,7.40539E+18,consumer-work-journal.com,1,1,1/19/11,14:43:35,,,,,,,99,4,5,7,4,0,1,1,0,87004,trackingspot.info,,,
2307360,78372814,3.80052E+12,1.13854E+19,priceseekers.net,2,0,1/8/11,11:39:36,,,,,,,99,3,2,11,4,1,1,1,0,30116,wikkit.org,,,
2310563,78375124,3.98208E+12,1.21434E+19,vanityreports.com,1,1,1/27/11,13:50:08,,,,,,,99,3,4,11,5,0,1,1,0,20748,sobelabsdirect.com,,,
2317301,78383632,3.89563E+12,1.57392E+19,,2,2,1/4/11,12:55:52,,,,,,,99,1,2,11,1,1,1,1,0,19608,securesslcenter.com,,,
2317302,78383632,3.89563E+12,1.00162E+19,,2,2,1/4/11,12:55:52,,,,,,,99,1,2,11,1,1,1,1,0,19608,safecheckpoint.net,,,
2317300,78383632,3.89563E+12,1.54915E+18,,2,2,1/4/11,12:55:54,,,,,,,99,1,2,11,1,1,1,1,0,19608,getleanspa.com,,,
2317164,78383632,3.84412E+12,1.04035E+19,,4,1,1/6/11,11:04:08,,,,,,,99,1,2,11,1,1,1,1,0,19608,home-online-jobs.org,,,
2317106,78383632,3.75971E+12,4.13804E+18,,2,5,1/7/11,11:15:40,,,,,,,99,1,2,11,1,1,1,1,0,19608,msicourse.com,,,
2317467,78383632,3.93582E+12,1.04035E+19,,1,1,1/20/11,10:20:13,,,,,,,99,1,2,11,1,1,1,1,0,19608,home-online-jobs.org,,,
2317356,78383632,3.89677E+12,1.04035E+19,,1,1,1/22/11,11:36:28,,,,,,,99,1,2,11,1,1,1,1,0,19608,home-online-jobs.org,,,
2330454,78426123,4.04774E+12,1.62795E+19,,3,1,1/18/11,1:07:26,,,,,,,99,3,2,11,2,1,1,1,0,71602,southbeachjava.com,,,
2334040,78431065,3.93831E+12,1.04035E+19,la-sentinel.com,4,4,1/21/11,17:11:57,,,,,,,99,2,4,3,2,1,2,0,0,48034,home-online-jobs.org,,,
2334042,78431065,3.93831E+12,1.34686E+19,,1,0,1/21/11,17:11:57,,,,,,,99,2,4,3,2,1,2,0,0,48034,quizulous.com,,,
2334040,78431065,3.93831E+12,1.04035E+19,la-sentinel.com,4,4,1/21/11,17:11:57,,,,,,,99,2,4,3,2,1,2,0,0,48034,home-online-jobs.org,,,
2334042,78431065,3.93831E+12,1.34686E+19,,1,0,1/21/11,17:11:57,,,,,,,99,2,4,3,2,1,2,0,0,48034,quizulous.com,,,
2334040,78431065,3.93831E+12,1.04035E+19,la-sentinel.com,4,4,1/21/11,17:11:57,,,,,,,99,2,4,3,2,1,2,0,0,48034,home-online-jobs.org,,,
2334042,78431065,3.93831E+12,1.34686E+19,,1,0,1/21/11,17:11:57,,,,,,,99,2,4,3,2,1,2,0,0,48034,quizulous.com,,,
2334040,78431065,3.93831E+12,1.04035E+19,la-sentinel.com,4,4,1/21/11,17:11:57,,,,,,,99,2,4,3,2,1,2,0,0,48034,home-online-jobs.org,,,
2334042,78431065,3.93831E+12,1.34686E+19,,1,0,1/21/11,17:11:57,,,,,,,99,2,4,3,2,1,2,0,0,48034,quizulous.com,,,
2388733,78506509,3.93034E+12,1.00939E+19,bestbuy.com,3,0,1/16/11,16:51:41,,,,,,,99,2,3,8,7,1,1,1,0,49236,bigdeal.com,,,
2399695,78513207,3.91156E+12,1.79602E+19,,5,3,1/3/11,19:46:20,,,,,,,99,3,3,9,6,0,1,1,0,37801,xysclick.com,,,
2399693,78513207,3.91156E+12,4.79444E+17,,22,3,1/3/11,19:46:32,,,,,,,99,3,3,9,6,0,1,1,0,37801,trytadalafil.com,,,
2415778,78536347,4.00609E+12,1.62795E+19,channel6updates.com,203,114,1/11/11,4:31:17,,,,,,,99,4,6,11,6,1,1,1,0,97141,southbeachjava.com,,,
2418126,78539430,4.04846E+12,1.04035E+19,,2,0,1/25/11,19:15:44,,,,,,,99,2,2,11,7,0,1,1,0,63089,home-online-jobs.org,,,
2418022,78539430,3.8843E+12,1.00939E+19,smarter.com,4,1,1/28/11,18:46:52,,,,,,,99,2,2,11,7,0,1,1,0,63089,bigdeal.com,,,
2455770,78680036,4.00167E+12,1.54915E+18,,12,3,1/14/11,23:57:15,,,,,,,99,1,2,9,5,0,1,1,0,1432,getleanspa.com,,,
2455778,78680036,4.00167E+12,1.54915E+18,,20,12,1/14/11,23:20:09,,,,,,,99,1,2,9,5,0,1,1,0,1432,getleanspa.com,,,
2455785,78680036,4.00167E+12,1.33518E+19,,2,0,1/14/11,23:07:59,,,,,,,99,1,2,9,5,0,1,1,0,1432,depensive.com,,,
2455783,78680036,4.00167E+12,1.54915E+18,,4,11,1/14/11,23:08:07,,,,,,,99,1,2,9,5,0,1,1,0,1432,getleanspa.com,,,
2455726,78680036,3.93156E+12,1.54915E+18,,6,4,1/15/11,0:01:37,,,,,,,99,1,2,9,5,0,1,1,0,1432,getleanspa.com,,,
2464004,78763226,4.05034E+12,1.00939E+19,google.com,3,0,1/26/11,1:13:19,,,,,,,99,2,2,7,7,1,1,1,0,48188,bigdeal.com,,,
2479165,78820219,4.10184E+12,1.00162E+19,,1,1,1/18/11,19:29:18,,,,,,,99,4,1,4,5,0,1,1,0,92129,safecheckpoint.net,,,
2479166,78820219,4.10184E+12,1.57392E+19,,1,1,1/18/11,19:29:18,,,,,,,99,4,1,4,5,0,1,1,0,92129,securesslcenter.com,,,
2479163,78820219,4.10184E+12,1.54915E+18,,2,0,1/18/11,19:29:20,,,,,,,99,4,1,4,5,0,1,1,0,92129,getleanspa.com,,,
2478926,78820219,3.92017E+12,1.00939E+19,aol.com,3,0,1/28/11,20:36:51,,,,,,,99,4,1,4,5,0,1,1,0,92129,bigdeal.com,,,
2492316,78836931,4.18589E+12,1.54915E+18,,7,3,1/17/11,18:03:47,,,,,,,99,1,3,6,5,1,1,1,0,1001,getleanspa.com,,,
2516431,78861918,3.91355E+12,1.33102E+18,,1,1,1/6/11,10:58:35,,,,,,,99,3,3,7,3,1,2,1,0,74145,health8news.com,,,
2516430,78861918,3.91355E+12,1.01338E+19,health8news.com,1,1,1/6/11,10:58:42,,,,,,,99,3,3,7,3,1,2,1,0,74145,dlxm.net,,,
2563022,79027181,4.03615E+12,1.00939E+19,google.com,25,6,1/10/11,22:08:44,,,,,,,99,1,2,6,7,1,1,1,0,7070,bigdeal.com,,,
2573972,79032839,3.99585E+12,8.39872E+18,,1,1,1/16/11,22:52:05,,,,,,,99,3,3,8,6,1,2,1,0,27265,lynxtrack.com,,,
2573971,79032839,3.99585E+12,1.00939E+19,,2,0,1/16/11,22:52:07,,,,,,,99,3,3,8,6,1,2,1,0,27265,bigdeal.com,,,
2586054,79038237,4.06974E+12,3.98548E+18,,1,1,1/11/11,2:49:42,,,,,,,99,3,3,5,3,1,1,1,0,25621,online8report.com,,,
2586053,79038237,4.06974E+12,1.35423E+18,,1,0,1/11/11,2:49:57,,,,,,,99,3,3,5,3,1,1,1,0,25621,theinstantwealthbuilder.com,,,
2586055,79038237,4.06974E+12,7.72125E+18,,1,1,1/11/11,2:49:29,,,,,,,99,3,3,5,3,1,1,1,0,25621,homebizstartupkit.com,,,
2586061,79038237,4.06974E+12,7.72125E+18,online8report.com,3,3,1/11/11,2:43:43,,,,,,,99,3,3,5,3,1,1,1,0,25621,homebizstartupkit.com,,,
2588021,79068501,3.92765E+12,4.13804E+18,,1,1,1/6/11,14:02:35,,,,,,,99,2,2,3,6,1,1,0,0,53012,msicourse.com,,,
2595536,79079162,4.11457E+12,1.21434E+19,,14,24,1/25/11,7:33:55,,,,,,,99,4,3,8,2,0,1,1,0,83854,sobelabsdirect.com,,,
2624227,79123683,4.12611E+12,6.21294E+18,,6,19,1/25/11,19:50:35,,,,,,,99,4,6,11,5,1,1,1,0,98258,homecashflowsolution.com,,,
2666448,79208452,4.06215E+12,8.39872E+18,,1,1,1/10/11,8:38:13,,,,,,,99,3,2,8,5,1,1,1,0,30740,lynxtrack.com,,,
2666444,79208452,4.06215E+12,1.68334E+19,,3,1,1/10/11,8:38:19,,,,,,,99,3,2,8,5,1,1,1,0,30740,tvneto.com,,,
2666447,79208452,4.06215E+12,1.00939E+19,,2,0,1/10/11,8:38:19,,,,,,,99,3,2,8,5,1,1,1,0,30740,bigdeal.com,,,
2666448,79208452,4.06215E+12,8.39872E+18,,1,1,1/10/11,8:38:13,,,,,,,99,3,2,8,5,1,1,1,0,30740,lynxtrack.com,,,
2666444,79208452,4.06215E+12,1.68334E+19,,3,1,1/10/11,8:38:19,,,,,,,99,3,2,8,5,1,1,1,0,30740,tvneto.com,,,
2666447,79208452,4.06215E+12,1.00939E+19,,2,0,1/10/11,8:38:19,,,,,,,99,3,2,8,5,1,1,1,0,30740,bigdeal.com,,,
2666448,79208452,4.06215E+12,8.39872E+18,,1,1,1/10/11,8:38:13,,,,,,,99,3,2,8,5,1,1,1,0,30740,lynxtrack.com,,,
2666444,79208452,4.06215E+12,1.68334E+19,,3,1,1/10/11,8:38:19,,,,,,,99,3,2,8,5,1,1,1,0,30740,tvneto.com,,,
2666447,79208452,4.06215E+12,1.00939E+19,,2,0,1/10/11,8:38:19,,,,,,,99,3,2,8,5,1,1,1,0,30740,bigdeal.com,,,
2666448,79208452,4.06215E+12,8.39872E+18,,1,1,1/10/11,8:38:13,,,,,,,99,3,2,8,5,1,1,1,0,30740,lynxtrack.com,,,
2666444,79208452,4.06215E+12,1.68334E+19,,3,1,1/10/11,8:38:19,,,,,,,99,3,2,8,5,1,1,1,0,30740,tvneto.com,,,
2666447,79208452,4.06215E+12,1.00939E+19,,2,0,1/10/11,8:38:19,,,,,,,99,3,2,8,5,1,1,1,0,30740,bigdeal.com,,,
2666500,79208452,4.09245E+12,8.39872E+18,,1,1,1/11/11,21:01:36,,,,,,,99,3,2,8,5,1,1,1,0,30740,lynxtrack.com,,,
